Lat,Long,Confirmed,Deaths,Recovered,cluster
-1.9403,29.8739,0,0,0,2
14.058324,108.277199,212,0,58,2
36.1408,-5.3536,185,0,180,2
17.1899,-88.4976,30,2,19,2
28.1667,84.25,110,0,31,2
18.9712,-72.2852,0,0,0,2
35.7452,95.9956,18,0,18,2
12.879721,121.774017,6087,397,516,2
-1.9403,29.8739,1299,4,663,2
-1.9403,29.8739,50,0,0,2
51.9194,19.1451,0,0,0,2
17.357822,-62.782998,15,0,15,2
18.0425,-63.0548,52,9,5,2
27.6104,111.7088,1019,4,1015,2
9.7489,-83.7534,0,0,0,2
42.708678000000006,19.37439,0,0,0,2
18.7357,-70.1627,3167,177,152,2
-1.9403,29.8739,0,0,0,2
39.549,116.1306,349,6,0,2
-11.2027,17.8739,0,0,0,2
46.1512,14.9955,1469,107,1346,2
-18.766947,46.869107,3573,33,1761,2
-14.235,-51.9253,0,0,0,2
12.9843,-61.2872,12,0,1,2
18.9712,-72.2852,72,5,2,2
46.2276,2.2137,188680,29287,69344,1
41.2956,122.6085,146,2,143,2
-17.7134,178.065,18,0,15,2
-9.19,-75.0152,282365,9504,171159,1
44.682,-63.7443,1067,63,0,2
9.145,40.4897,317,5,113,2
23.7,121.0,443,7,430,2
-42.8821,147.3272,0,0,0,2
-1.8312,-78.1834,74620,5318,31955,2
46.1512,14.9955,286,1,0,2
6.4280550000000005,-9.429499,0,0,0,2
-37.8136,144.9631,1884,20,1721,2
15.415,-61.371,18,0,18,2
42.7339,25.4858,1594,72,287,2
23.3417,113.4244,1589,8,1575,2
31.046051,34.851612,79,0,4,2
15.7835,-90.2308,32074,1350,4624,2
-20.904305,165.618042,21,0,21,2
-42.8821,147.3272,228,13,202,2
15.7835,-90.2308,34,1,10,2
48.0196,66.9237,11308,41,5587,2
32.427908,53.68804599999999,192439,9065,152675,1
42.602636,20.902977,5237,112,2462,2
-6.314993,143.95555,0,0,0,2
28.0339,1.6596,7918,582,4256,2
48.0196,66.9237,0,0,0,2
49.8175,15.473,4091,53,72,2
41.87194,12.56738,238833,34675,184585,1
-0.7893,113.9213,1285,114,64,2
26.8154,106.8748,146,2,144,2
60.472,8.4689,0,0,0,2
30.9756,112.2707,68135,4512,63623,2
61.8926,-6.9118,187,0,187,2
-11.6455,43.3333,0,0,0,2
-23.4425,-58.4438,0,0,0,2
18.7357,-70.1627,5543,265,581,2
17.9,-62.8333,6,0,6,2
32.3078,-64.7505,48,4,25,2
36.204824,138.252924,17187,922,15233,2
48.3794,31.1656,1,0,0,2
18.1096,-77.2975,73,4,19,2
27.614,115.7221,935,1,790,2
-13.133897,27.849332,74,3,35,2
31.24,36.51,1214,11,1022,2
21.512583,55.92325500000001,50207,233,32005,2
54.2361,-4.5481,336,24,312,2
52.1326,5.2913,49722,6095,0,2
60.472,8.4689,87,0,0,2
15.415,-61.371,18,0,18,2
47.862,127.7615,484,13,469,2
-0.0236,37.9062,10294,197,2946,2
19.85627,102.495496,19,0,4,2
32.3078,-64.7505,153,9,139,2
45.1,15.2,38,0,1,2
35.7518,104.2861,158,2,138,2
9.3077,2.3158,0,0,0,2
20.593684,78.96288,62,1,4,2
1.2833,103.8333,30426,23,12995,2
49.8175,15.473,15081,369,9422,2
56.8796,24.6032,0,0,0,2
31.8257,117.2264,408,0,14,2
53.9333,-116.5765,10086,178,0,2
52.1326,5.2913,0,0,0,2
4.860416000000002,-58.93018000000001,0,0,0,2
-29.61,28.2336,4,0,2,2
23.685,90.3563,0,0,0,2
38.9637,35.2433,226100,5613,209487,1
-4.6796,55.492,108,0,27,2
48.3794,31.1656,0,0,0,2
35.7518,104.2861,124,2,87,2
31.8257,117.2264,986,6,413,2
15.1794,39.7823,0,0,0,2
53.7098,27.9534,65114,468,55492,2
-17.6797,149.4068,60,0,60,2
50.8333,4.469936,1,0,1,2
35.9375,14.3754,5,0,0,2
21.512583,55.92325500000001,5029,21,1436,2
45.1,15.2,2624,107,2152,2
53.1424,-7.6921,23827,1506,19470,2
-37.8136,144.9631,1540,18,1407,2
-18.766947,46.869107,12,0,0,2
31.6927,88.0924,1,0,1,2
42.3154,43.3569,981,15,851,2
48.0196,66.9237,44,0,0,2
46.5107,-63.4168,0,0,0,2
51.9194,19.1451,0,0,0,2
40.0691,45.0382,33559,607,21931,2
12.1696,-68.99,0,0,0,2
41.20438,74.766098,1365,14,957,2
53.1424,-7.6921,0,0,0,2
-51.7963,-59.5236,0,0,0,2
45.9432,24.9668,0,0,0,2
61.52401,105.318756,626779,8958,392703,4
27.5142,90.4336,21,0,5,2
42.3154,43.3569,713,12,475,2
35.9375,14.3754,444,3,165,2
-37.8136,144.9631,2660,22,1992,2
42.708678000000006,19.37439,0,0,0,2
61.52401,105.318756,353427,3633,118798,1
12.5211,-69.9683,9,0,0,2
9.082,8.6753,1,0,0,2
30.3753,69.3451,8348,168,1868,2
3.848,11.5021,8681,212,4836,2
40.0691,45.0382,0,0,0,2
14.6415,-61.0242,200,14,98,2
11.8251,42.5903,591,2,73,2
-22.9576,18.4904,31,0,16,2
42.3154,43.3569,843,13,697,2
23.8298,108.7881,254,2,252,2
39.3999,-8.2245,331,0,3,2
31.6927,88.0924,0,0,0,2
7.873054,80.77179699999998,2454,11,1980,2
-20.904305,165.618042,20,0,19,2
31.8257,117.2264,991,6,984,2
-27.4698,153.0251,1071,6,1058,2
46.8182,8.2275,32198,1965,29200,2
33.223191,43.679291,1031,64,344,2
-18.665695,35.529562,8,0,0,2
-0.8037,11.6094,620,8,110,2
23.3417,113.4244,1602,8,1584,2
24.974,101.487,176,2,172,2
27.614,115.7221,937,1,936,2
45.1,15.2,4039,120,2729,2
30.6171,102.7103,561,3,558,2
-6.314993,143.95555,0,0,0,2
-18.766947,46.869107,542,2,147,2
24.2155,-12.8858,0,0,0,2
21.9162,95.956,0,0,0,2
18.4207,-64.64,8,1,7,2
8.6195,0.8248,84,5,52,2
13.4432,-15.3101,0,0,0,2
12.1165,-61.679,0,0,0,2
60.128161,18.643501,41883,4562,0,2
31.24,36.51,1147,10,897,2
25.3548,51.1839,7141,10,689,2
17.570692,-3.996166000000001,2472,121,1809,2
56.8796,24.6032,0,0,0,2
-11.2027,17.8739,0,0,0,2
-40.9006,174.886,1490,21,1347,2
54.2361,-4.5481,336,24,312,2
53.9333,-116.5765,10086,178,0,2
42.3154,43.3569,49,0,1,2
28.0339,1.6596,1825,275,460,2
56.2639,9.5018,0,0,0,2
-0.0236,37.9062,14805,260,6757,2
6.4280550000000005,-9.429499,7,0,0,2
-17.7134,178.065,18,0,15,2
-19.015438,29.154857,0,0,0,2
-37.8136,144.9631,1649,19,1557,2
-19.015438,29.154857,149,4,28,2
9.3077,2.3158,2,0,0,2
46.8852,-56.3159,0,0,0,2
53.1424,-7.6921,16040,730,9233,2
-42.8821,147.3272,221,13,165,2
41.87194,12.56738,3,0,0,2
31.24,36.51,0,0,0,2
1.2833,103.8333,150,0,78,2
24.2155,-12.8858,0,0,0,2
-12.4634,130.8456,28,0,9,2
46.2276,2.2137,64338,6507,14008,2
18.2206,-63.0686,3,0,3,2
16.5388,-23.0418,186,2,37,2
32.427908,53.68804599999999,0,0,0,2
35.1264,33.4299,999,19,833,2
40.0,-100.0,1449027,88669,250747,3
61.92411,25.748151,1,0,0,2
53.1355,-57.6604,261,3,0,2
-0.8037,11.6094,3101,21,833,2
33.886917,9.537499,1327,50,1093,2
41.2956,122.6085,132,2,124,2
46.8182,8.2275,9877,122,131,2
53.7609,-98.8139,325,7,0,2
40.0691,45.0382,30903,546,18709,2
-51.7963,-59.5236,13,0,13,2
52.9399,-106.4509,632,7,0,2
52.1326,5.2913,40571,5056,0,2
35.7518,104.2861,151,2,137,2
28.0339,1.6596,0,0,0,2
55.3781,-3.4360000000000004,283307,43575,0,1
18.9712,-72.2852,24,1,0,2
-27.4698,153.0251,1033,6,926,2
-13.2543,34.3015,279,4,42,2
26.3351,17.228331,61,2,18,2
46.5107,-63.4168,27,0,0,2
4.5709,-74.2973,0,0,0,2
71.7069,-42.6043,11,0,11,2
26.0275,50.55,29821,98,25178,2
44.0935,113.9448,75,1,74,2
-29.61,28.2336,79,0,11,2
6.4280550000000005,-9.429499,0,0,0,2
44.0935,113.9448,75,1,67,2
-33.8688,151.2093,3211,49,2787,2
54.2361,-4.5481,330,23,271,2
-34.9285,138.6007,440,4,436,2
50.8333,4.469936,1,0,1,2
-32.5228,-55.7658,501,7,224,2
-9.19,-75.0152,0,0,0,2
23.6345,-102.5528,53,0,4,2
22.3,114.2,1079,4,1035,2
17.357822,-62.782998,2,0,0,2
4.5353,114.7277,141,1,134,2
26.3351,17.228331,21,1,8,2
23.3417,113.4244,1552,8,1443,2
47.1625,19.5033,167,7,16,2
34.802075,38.99681500000001,43,3,0,2
4.5709,-74.2973,21981,750,5265,2
9.3077,2.3158,13,0,1,2
14.6415,-61.0242,81,1,0,2
14.058324,108.277199,2,0,0,2
-31.9505,115.8605,659,9,647,2
44.682,-63.7443,147,0,0,2
38.9637,35.2433,9217,131,105,2
37.8957,114.9042,1276,22,0,2
37.5777,112.2922,198,0,198,2
54.2361,-4.5481,126,1,0,2
12.865416,-85.207229,2170,74,1238,2
27.6104,111.7088,1016,4,731,2
12.1165,-61.679,0,0,0,2
43.6661,126.1923,155,2,128,2
39.0742,21.8243,3883,193,1374,2
51.9194,19.1451,4102,94,134,2
15.870032,100.992541,3018,56,2850,2
18.7357,-70.1627,18319,520,11474,2
64.2823,-135.0,11,0,0,2
3.848,11.5021,1017,42,305,2
40.463667,-3.74922,2277,55,183,2
-20.348404,57.552152,0,0,0,2
-42.8821,147.3272,228,13,213,2
21.9162,95.956,20,1,0,2
30.9756,112.2707,68135,4512,63619,2
7.873054,80.77179699999998,6,0,1,2
51.165691,10.451526,0,0,0,2
39.0742,21.8243,3910,193,1374,2
55.3781,-3.4360000000000004,248937,37433,0,1
26.820553000000004,30.802498,2,0,1,2
3.9193,-56.0278,10,1,6,2
-17.6797,149.4068,55,0,2,2
36.3427,118.1498,798,7,785,2
27.5142,90.4336,7,0,5,2
33.93911,67.709953,4,0,0,2
29.1832,120.0934,1269,1,1267,2
49.8175,15.473,0,0,0,2
46.8182,8.2275,6575,75,15,2
-18.665695,35.529562,1040,8,0,2
-37.8136,144.9631,4,0,4,2
11.55,104.9167,129,0,126,2
31.7917,-7.0926,1888,126,217,2
28.0339,1.6596,90,11,32,2
-0.7893,113.9213,19189,1242,4575,2
33.223191,43.679291,0,0,0,2
53.7267,-127.6476,3198,189,0,2
31.8257,117.2264,991,6,985,2
-13.133897,27.849332,1200,10,912,2
17.607789,8.081666,958,64,839,2
41.87194,12.56738,219814,30739,106587,1
-30.5595,22.9375,2272,27,410,2
6.6111,20.9394,755,1,23,2
18.0425,-63.0548,57,9,12,2
60.128161,18.643501,0,0,0,2
16.742498,-62.187366,11,1,10,2
53.7609,-98.8139,295,7,0,2
7.54,-5.5471,10966,75,5384,2
36.1408,-5.3536,55,0,14,2
-42.8821,147.3272,200,7,71,2
71.7069,-42.6043,13,0,13,2
40.1824,116.4142,929,9,596,2
61.92411,25.748151,2487,40,300,2
1.373333,32.290275,0,0,0,2
42.602636,20.902977,1047,30,794,2
61.92411,25.748151,1,0,0,2
-11.2027,17.8739,0,0,0,2
30.3753,69.3451,12723,269,2866,2
71.7069,-42.6043,0,0,0,2
15.2,-86.2419,1270,93,122,2
1.6508,10.2679,0,0,0,2
31.6927,88.0924,1,0,1,2
3.9339,-53.1258,249,1,137,2
49.8175,15.473,8406,295,5381,2
7.54,-5.5471,1,0,0,2
35.7452,95.9956,18,0,18,2
16.742498,-62.187366,11,1,10,2
11.8037,-15.1804,1790,25,760,2
14.4974,-14.4524,3932,45,2063,2
31.9522,35.2332,7764,53,1492,2
33.223191,43.679291,0,0,0,2
-4.0383,21.7587,6690,153,937,2
60.472,8.4689,0,0,0,2
26.3351,17.228331,1866,48,418,2
33.8547,35.8623,1256,27,724,2
37.2692,106.1655,75,0,75,2
9.9456,-9.6966,7008,43,6152,2
55.3781,-3.4360000000000004,279566,42927,0,1
-31.9505,115.8605,552,9,534,2
34.802075,38.99681500000001,48,3,0,2
30.3753,69.3451,5011,86,762,2
24.974,101.487,174,2,172,2
56.8796,24.6032,1016,21,694,2
18.1096,-77.2975,575,9,289,2
15.4542,18.7322,715,64,359,2
35.90775700000001,127.766922,10909,256,9632,2
-6.369028,34.888822,509,21,183,2
46.8625,103.8467,38,0,10,2
21.69400000000001,-71.7979,12,1,10,2
52.1326,5.2913,1413,24,0,2
55.3781,-3.4360000000000004,4452,81,52,2
15.415,-61.371,18,0,18,2
3.9193,-56.0278,10,1,7,2
-22.3285,24.6849,23,1,8,2
53.9333,-116.5765,10086,178,0,2
7.9465,-1.0232,15013,95,11078,2
30.6171,102.7103,592,3,577,2
50.8333,4.469936,62872,9788,17242,2
23.424076,53.847818,36359,270,19153,2
18.7357,-70.1627,25778,655,14957,2
4.210483999999999,101.975766,4228,67,1608,2
30.3753,69.3451,274289,5842,241026,1
55.3781,-3.4360000000000004,92885,12294,344,2
46.8625,103.8467,42,0,15,2
43.7333,7.4167,99,4,94,2
30.9756,112.2707,67803,3221,64338,2
30.3753,69.3451,213470,4395,100802,1
-37.8136,144.9631,4224,24,2395,2
6.4238,-66.5897,9465,89,2671,2
-0.228,15.8277,420,15,132,2
17.570692,-3.996166000000001,1461,85,806,2
51.2538,-85.3232,20,0,0,2
46.8852,-56.3159,1,0,1,2
23.7,121.0,438,6,334,2
-20.904305,165.618042,0,0,0,2
-31.9505,115.8605,560,9,549,2
53.7098,27.9534,0,0,0,2
42.3154,43.3569,3,0,0,2
-18.766947,46.869107,4143,34,2183,2
53.7098,27.9534,29650,165,9932,2
-19.015438,29.154857,3,0,0,2
35.7452,95.9956,18,0,18,2
35.1264,33.4299,0,0,0,2
39.3054,117.323,136,3,131,2
6.4280550000000005,-9.429499,0,0,0,2
47.14,9.55,0,0,0,2
30.0572,107.874,576,6,570,2
-4.6796,55.492,0,0,0,2
64.9631,-19.0208,180,0,0,2
41.87194,12.56738,240436,34744,189196,1
23.6345,-102.5528,367,4,4,2
-29.61,28.2336,0,0,0,2
37.2692,106.1655,75,0,73,2
24.974,101.487,117,0,5,2
5.152149,46.199616,0,0,0,2
1.373333,32.290275,139,0,55,2
33.223191,43.679291,12366,346,5186,2
4.5709,-74.2973,54931,1801,19986,2
39.549,116.1306,318,6,0,2
-11.6455,43.3333,0,0,0,2
47.5162,14.5501,18513,706,16721,2
35.9375,14.3754,0,0,0,2
49.8153,6.1296,4345,110,4003,2
64.9631,-19.0208,1586,6,559,2
41.20438,74.766098,1520,16,1043,2
11.8251,42.5903,3,0,0,2
21.521757,-77.78116700000002,0,0,0,2
15.870032,100.992541,3083,58,2966,2
31.24,36.51,0,0,0,2
30.9756,112.2707,68128,4512,63604,2
21.521757,-77.78116700000002,48,1,1,2
19.3133,-81.2546,201,1,197,2
30.9756,112.2707,68128,4512,63593,2
51.165691,10.451526,84794,1107,22440,2
35.9375,14.3754,6,0,0,2
28.1667,84.25,8605,22,1578,2
32.9711,119.455,633,0,631,2
56.2639,9.5018,11360,562,9900,2
-34.9285,138.6007,440,4,436,2
14.4974,-14.4524,8810,167,5948,2
25.3548,51.1839,0,0,0,2
40.1431,47.5769,11329,139,6192,2
32.3078,-64.7505,0,0,0,2
47.1625,19.5033,2500,272,485,2
39.3054,117.323,183,3,161,2
21.521757,-77.78116700000002,862,27,171,2
5.152149,46.199616,116,6,2,2
-18.665695,35.529562,0,0,0,2
38.861,71.2761,6058,52,4690,2
37.2692,106.1655,75,0,75,2
25.025885,-78.035889,0,0,0,2
42.3154,43.3569,1073,16,907,2
18.1096,-77.2975,544,9,191,2
22.1667,113.55,46,0,46,2
14.6415,-61.0242,0,0,0,2
-27.4698,153.0251,1055,6,1037,2
46.8182,8.2275,0,0,0,2
42.3154,43.3569,24,0,0,2
12.879721,121.774017,10794,719,1924,2
40.0,-100.0,1,0,0,2
18.4207,-64.64,0,0,0,2
12.9843,-61.2872,18,0,14,2
32.3078,-64.7505,123,9,73,2
52.9399,-106.4509,582,7,0,2
-0.228,15.8277,264,10,30,2
-13.2543,34.3015,56,3,14,2
-0.0236,37.9062,7,0,0,2
-0.0236,37.9062,3305,96,1164,2
35.7452,95.9956,18,0,18,2
53.7267,-127.6476,3198,189,0,2
0.1864,6.6131,458,12,68,2
41.2956,122.6085,121,1,96,2
23.6345,-102.5528,0,0,0,2
25.3548,51.1839,55262,36,25839,2
58.5953,25.0136,2015,69,1897,2
40.0691,45.0382,1867,30,866,2
37.5777,112.2922,198,0,198,2
-20.904305,165.618042,22,0,21,2
37.8957,114.9042,1272,22,0,2
14.6415,-61.0242,175,14,83,2
22.3,114.2,100,2,37,2
37.8957,114.9042,1135,8,0,2
64.8255,-124.8457,0,0,0,2
22.1667,113.55,25,0,10,2
39.3054,117.323,136,3,133,2
61.8926,-6.9118,1,0,0,2
46.8852,-56.3159,1,0,0,2
-20.348404,57.552152,28,2,0,2
47.14,9.55,0,0,0,2
35.1264,33.4299,935,17,594,2
15.552727,48.516388,1221,325,513,2
-29.61,28.2336,0,0,0,2
-37.8136,144.9631,1085,7,476,2
-0.0236,37.9062,0,0,0,2
26.8154,106.8748,146,2,112,2
39.3999,-8.2245,0,0,0,2
14.6415,-61.0242,197,14,91,2
42.7339,25.4858,0,0,0,2
-51.7963,-59.5236,13,0,13,2
42.7339,25.4858,0,0,0,2
51.165691,10.451526,14,0,0,2
54.2361,-4.5481,0,0,0,2
47.5162,14.5501,0,0,0,2
9.3077,2.3158,224,3,136,2
-29.61,28.2336,0,0,0,2
60.128161,18.643501,14777,1580,0,2
56.8796,24.6032,1203,31,1045,2
-18.665695,35.529562,0,0,0,2
35.7452,95.9956,1,0,0,2
15.552727,48.516388,0,0,0,2
28.0339,1.6596,20216,1028,14295,2
10.6918,-61.2225,0,0,0,2
39.0742,21.8243,3058,183,1374,2
-14.235,-51.9253,0,0,0,2
-11.2027,17.8739,0,0,0,2
53.1424,-7.6921,6074,235,25,2
26.8154,106.8748,146,2,102,2
35.7452,95.9956,18,0,18,2
3.9193,-56.0278,594,14,292,2
-26.5225,31.4659,0,0,0,2
11.8251,42.5903,4878,55,4621,2
-35.4735,149.0124,107,3,103,2
40.1824,116.4142,381,4,114,2
15.415,-61.371,11,0,0,2
64.2823,-135.0,0,0,0,2
16.5388,-23.0418,0,0,0,2
-22.9576,18.4904,0,0,0,2
47.4116,28.3699,19439,649,12793,2
13.7942,-88.8965,0,0,0,2
46.5107,-63.4168,0,0,0,2
6.6111,20.9394,3788,47,810,2
61.92411,25.748151,2905,49,300,2
13.7942,-88.8965,9,0,0,2
8.538,-80.7821,0,0,0,2
35.9375,14.3754,196,0,2,2
-0.0236,37.9062,607,29,197,2
23.885942,45.079162,16299,136,2215,2
64.9631,-19.0208,0,0,0,2
8.538,-80.7821,16425,393,10218,2
18.0708,-63.0501,32,2,11,2
15.7835,-90.2308,0,0,0,2
16.742498,-62.187366,11,1,10,2
64.9631,-19.0208,1812,10,1793,2
51.2538,-85.3232,22,0,0,2
-19.015438,29.154857,489,6,64,2
-17.6797,149.4068,60,0,60,2
-21.1151,55.5364,135,0,1,2
47.5162,14.5501,655,1,6,2
-12.8275,45.166244,1670,21,1315,2
21.512583,55.92325500000001,3399,17,1117,2
28.0339,1.6596,8503,609,4747,2
15.552727,48.516388,22,4,1,2
23.424076,53.847818,2076,11,167,2
12.1165,-61.679,23,0,23,2
37.5777,112.2922,137,0,133,2
16.742498,-62.187366,11,1,10,2
60.128161,18.643501,1,0,0,2
-35.4735,149.0124,39,0,0,2
18.9712,-72.2852,7340,158,4365,2
27.5142,90.4336,5,0,2,2
23.8298,108.7881,254,2,252,2
6.877000000000002,31.307,0,0,0,2
23.885942,45.079162,0,0,0,2
23.8298,108.7881,249,2,104,2
-20.904305,165.618042,21,0,20,2
40.0691,45.0382,6661,81,3064,2
26.3351,17.228331,8,0,0,2
61.8926,-6.9118,0,0,0,2
32.3078,-64.7505,115,7,54,2
48.3794,31.1656,40854,1078,18365,2
13.1939,-59.5432,82,7,44,2
51.165691,10.451526,22213,84,233,2
19.85627,102.495496,0,0,0,2
-18.665695,35.529562,987,8,0,2
-4.0383,21.7587,0,0,0,2
-20.904305,165.618042,18,0,18,2
7.9465,-1.0232,0,0,0,2
27.6104,111.7088,1019,4,1015,2
18.0708,-63.0501,2,0,0,2
-16.2902,-63.5887,0,0,0,2
37.2692,106.1655,75,0,75,2
-0.7893,113.9213,16496,1076,3803,2
27.614,115.7221,934,1,683,2
41.9029,12.4534,12,0,2,2
12.8628,30.2176,11237,708,5835,2
42.5063,1.5218,1,0,1,2
42.7339,25.4858,9584,321,4643,2
19.3133,-81.2546,0,0,0,2
-40.9006,174.886,1530,22,1490,2
-6.314993,143.95555,0,0,0,2
53.7267,-127.6476,64,1,0,2
-20.904305,165.618042,18,0,15,2
21.0079,-10.9408,29,3,7,2
29.1832,120.0934,1205,1,1046,2
41.1533,20.1683,0,0,0,2
35.1264,33.4299,1023,19,839,2
-19.015438,29.154857,206,4,29,2
-34.9285,138.6007,2,0,0,2
12.1165,-61.679,23,0,23,2
48.669,19.699,534,2,8,2
13.4432,-15.3101,146,5,57,2
14.058324,108.277199,334,0,325,2
45.1,15.2,1881,47,771,2
51.165691,10.451526,157770,5976,112000,1
52.1326,5.2913,41087,5168,0,2
43.9424,12.4578,648,41,172,2
-33.8688,151.2093,3112,48,2724,2
10.6918,-61.2225,0,0,0,2
-1.9403,29.8739,0,0,0,2
22.1667,113.55,10,0,10,2
23.7,121.0,428,6,264,2
60.128161,18.643501,78997,5697,0,2
23.424076,53.847818,21,0,5,2
13.9094,-60.9789,19,0,18,2
5.152149,46.199616,2812,90,818,2
4.860416000000002,-58.93018000000001,5,1,0,2
-18.766947,46.869107,0,0,0,2
26.820553000000004,30.802498,26384,1005,6447,2
18.0425,-63.0548,114,15,63,2
30.9756,112.2707,68135,4512,63623,2
12.1696,-68.99,16,1,13,2
23.3417,113.4244,1034,1,88,2
-37.8136,144.9631,8181,71,3529,2
21.69400000000001,-71.7979,0,0,0,2
61.8926,-6.9118,184,0,166,2
54.2361,-4.5481,313,21,258,2
3.2028,73.2207,790,3,29,2
21.521757,-77.78116700000002,1947,82,1704,2
12.865416,-85.207229,0,0,0,2
14.6415,-61.0242,9,0,0,2
46.8182,8.2275,491,3,3,2
46.8852,-56.3159,1,0,1,2
3.9339,-53.1258,0,0,0,2
8.6195,0.8248,39,2,17,2
-20.348404,57.552152,169,7,0,2
19.1959,109.7453,169,6,162,2
26.0789,117.9874,350,1,303,2
55.3781,-3.4360000000000004,18,0,1,2
19.1959,109.7453,168,6,162,2
27.6104,111.7088,1019,4,1015,2
6.6111,20.9394,3,0,0,2
47.4116,28.3699,4476,143,1658,2
18.7357,-70.1627,0,0,0,2
14.6415,-61.0242,0,0,0,2
29.1832,120.0934,1215,1,1176,2
39.0742,21.8243,2874,169,1374,2
47.1625,19.5033,4183,589,2811,2
64.8255,-124.8457,5,0,0,2
23.3417,113.4244,1428,8,1333,2
19.85627,102.495496,19,0,19,2
-31.9505,115.8605,545,7,340,2
39.3054,117.323,136,3,133,2
31.202,121.4491,543,7,418,2
21.521757,-77.78116700000002,4,0,0,2
23.685,90.3563,165618,2096,76149,1
19.3133,-81.2546,0,0,0,2
4.860416000000002,-58.93018000000001,8,1,0,2
-32.5228,-55.7658,711,19,523,2
31.9522,35.2332,388,2,337,2
-12.8275,45.166244,2467,32,2218,2
47.862,127.7615,945,13,932,2
15.7835,-90.2308,316,8,24,2
49.8153,6.1296,0,0,0,2
30.3753,69.3451,6,0,0,2
8.6195,0.8248,386,13,161,2
31.7917,-7.0926,16097,257,13442,2
-34.9285,138.6007,2,0,0,2
35.1917,108.8701,323,3,317,2
4.5353,114.7277,141,1,136,2
-26.5225,31.4659,0,0,0,2
15.552727,48.516388,0,0,0,2
33.8547,35.8623,0,0,0,2
33.8547,35.8623,0,0,0,2
-30.5595,22.9375,0,0,0,2
41.20438,74.766098,0,0,0,2
35.7452,95.9956,18,0,18,2
-11.2027,17.8739,0,0,0,2
26.0275,50.55,5531,9,2192,2
9.9456,-9.6966,0,0,0,2
31.24,36.51,728,9,497,2
33.886917,9.537499,1046,47,883,2
13.7942,-88.8965,0,0,0,2
6.877000000000002,31.307,0,0,0,2
45.1,15.2,2101,80,1522,2
-42.8821,147.3272,165,6,53,2
-18.665695,35.529562,0,0,0,2
34.802075,38.99681500000001,650,38,0,2
1.6508,10.2679,12,0,1,2
64.9631,-19.0208,1771,9,1291,2
53.7267,-127.6476,2790,168,0,2
31.6927,88.0924,1,0,1,2
6.877000000000002,31.307,994,10,6,2
40.0691,45.0382,1,0,0,2
4.5353,114.7277,141,1,134,2
29.1832,120.0934,1270,1,1267,2
26.8154,106.8748,146,2,144,2
46.8625,103.8467,0,0,0,2
19.85627,102.495496,19,0,19,2
13.7942,-88.8965,345,8,97,2
-26.5225,31.4659,293,3,194,2
19.85627,102.495496,19,0,19,2
1.373333,32.290275,55,0,12,2
40.0,-100.0,1423727,87008,246414,3
24.2155,-12.8858,10,1,8,2
-22.3285,24.6849,60,1,24,2
33.8547,35.8623,22,0,1,2
30.9756,112.2707,68135,4512,63617,2
61.8926,-6.9118,187,0,185,2
28.0339,1.6596,1320,152,90,2
12.879721,121.774017,20,1,1,2
-40.9006,174.886,1547,22,1498,2
46.8852,-56.3159,1,0,1,2
15.7835,-90.2308,12755,514,2558,2
4.210483999999999,101.975766,117,0,24,2
15.2,-86.2419,0,0,0,2
26.820553000000004,30.802498,15786,707,4374,2
27.6104,111.7088,1019,4,1015,2
-21.1151,55.5364,247,0,1,2
15.2,-86.2419,39741,1166,5039,2
58.5953,25.0136,961,12,48,2
-1.9403,29.8739,249,0,109,2
35.90775700000001,127.766922,13879,297,12698,2
43.9159,17.6791,191,3,2,2
43.7333,7.4167,0,0,0,2
44.682,-63.7443,549,3,0,2
20.593684,78.96288,4778,136,375,2
14.058324,108.277199,270,0,225,2
19.1959,109.7453,168,6,162,2
-51.7963,-59.5236,13,0,13,2
54.2361,-4.5481,316,22,271,2
6.4238,-66.5897,12774,120,6983,2
13.4432,-15.3101,216,6,60,2
18.0425,-63.0548,3,0,0,2
35.7452,95.9956,18,0,18,2
29.1832,120.0934,1268,1,1265,2
47.862,127.7615,445,11,79,2
53.7098,27.9534,51816,293,26643,2
15.1794,39.7823,167,0,53,2
64.8255,-124.8457,5,0,0,2
26.8154,106.8748,147,2,145,2
4.5709,-74.2973,12930,509,3133,2
56.2639,9.5018,12946,609,12077,2
40.0691,45.0382,1932,30,900,2
-29.61,28.2336,0,0,0,2
23.685,90.3563,74865,1012,15900,2
12.865416,-85.207229,3439,108,2492,2
11.55,104.9167,124,0,122,2
17.1899,-88.4976,0,0,0,2
56.8796,24.6032,1049,22,712,2
55.1694,23.8813,1720,71,1331,2
-11.2027,17.8739,166,8,64,2
12.865416,-85.207229,2170,74,1238,2
52.1326,5.2913,45445,5830,0,2
-3.3731,29.9189,0,0,0,2
42.3154,43.3569,43,0,1,2
23.7,121.0,395,6,155,2
-13.2543,34.3015,0,0,0,2
44.0935,113.9448,237,1,232,2
7.873054,80.77179699999998,185,6,42,2
42.602636,20.902977,3886,82,2003,2
36.204824,138.252924,31142,998,21970,2
-32.5228,-55.7658,924,26,818,2
15.4542,18.7322,0,0,0,2
38.9637,35.2433,61049,1296,3957,2
35.7518,104.2861,139,2,137,2
-18.766947,46.869107,0,0,0,2
33.93911,67.709953,33908,957,20847,2
35.1264,33.4299,1004,19,839,2
-22.9576,18.4904,2,0,0,2
18.9712,-72.2852,31,2,0,2
19.3133,-81.2546,8,1,0,2
